density of truss 2        weight
  0.10000000000000001        26.391142778413634     
  0.10400000000000001        26.549479863153095     
  0.10800000000000001        26.700038303816886     
  0.11200000000000000        26.842028202110946     
  0.11600000000000001        26.977565286850410     
  0.12000000000000001        27.105955185144467     
  0.12400000000000000        27.225766439362854     
  0.12800000000000000        27.338040608841780     
  0.13200000000000001        27.443451863060169     
  0.13600000000000001        27.542251863060169     
  0.14000000000000001        27.641051863060170     
  0.14400000000000002        27.724379998606139     
  0.14800000000000002        27.799179998606142     
  0.15200000000000002        27.872254168085064     
  0.15600000000000000        27.939159795194261     
  0.16000000000000000        27.999539591782373     
  0.16400000000000001        28.053939591782374     
  0.16800000000000001        28.104729490076441     
  0.17200000000000001        28.147446371404026     
  0.17599999999999999        28.182520540882951     
  0.17999999999999999        28.214910439177011     
  0.18400000000000000        28.239868879840802     
  0.18800000000000000        28.262268879840803     
  0.19200000000000000        28.274354303538114     
  0.19600000000000001        28.282281286571632     
  0.20000000000000001        28.284271184865695     
  0.20400000000000001        28.284271184865695     
  0.20800000000000002        28.284271184865695     
  0.21200000000000002        28.284271184865695     
  0.21600000000000003        28.284271184865695     
  0.22000000000000000        28.284271184865695     
  0.22400000000000000        28.284271184865695     
  0.22800000000000001        28.284271184865695     
  0.23200000000000001        28.284271184865695     
  0.23600000000000002        28.284271184865695     
  0.24000000000000002        28.284271184865695     
  0.24400000000000002        28.284271184865695     
  0.24800000000000000        28.284271184865695     
  0.25200000000000000        28.284271184865695     
  0.25600000000000001        28.284271184865695     
  0.26000000000000001        28.284271184865695     
  0.26400000000000001        28.284271184865695     
  0.26800000000000002        28.284271184865695     
  0.27200000000000002        28.284271184865695     
  0.27600000000000002        28.284271184865695     
  0.28000000000000003        28.284271184865695     
  0.28400000000000003        28.284271184865695     
  0.28800000000000003        28.284271184865695     
  0.29200000000000004        28.284271184865695     
  0.29600000000000004        28.284271184865695     
  0.30000000000000004        28.284271184865695     
